Current Date: Wed 07 Sep 2022 23:24:39
Object Position (x,y,z)(m): 0,0,-0.305
Target Position (x,y,z)(m): 0.15,0.15,-0.31
Time,x (m),y (m),z (m),grasp angle (deg),force,Buffer Length,Move to Pre Grasp,Move to grasp,grasp,lift after grasp,move to pre release,move to release,release,lift after release
0.1589372158050537,0.0,0.0,0.0,66.35211181640625,0,0,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.25693297386169434,0.0,0.0,-0.0008949999999999819,66.35211181640625,0,1,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.3359487056732178,0.0,0.0,-0.002712499999999977,66.35211181640625,0,2,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.4759361743927002,0.0,0.0,-0.005115000000000009,66.35211181640625,0,3,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.5759854316711426,0.0,0.0,-0.009225000000000023,66.35211181640625,0,4,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.6739857196807861,0.0,0.0,-0.011112500000000011,66.35211181640625,0,5,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.7534985542297363,0.0,0.0,-0.01208499999999998,66.35211181640625,0,6,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.851506233215332,0.0,0.0,-0.012345000000000028,66.35211181640625,0,6,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
0.9495022296905518,0.0,0.0,-0.013377499999999997,66.35211181640625,0,7,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.0495097637176514,0.0,0.0,-0.015375,66.35211181640625,0,8,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.146500587463379,0.0,0.0,-0.018355000000000017,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.2175004482269287,0.0,0.0,-0.02175999999999999,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.315500020980835,0.0,0.0,-0.024209999999999978,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.3885011672973633,0.0,0.0,-0.027639999999999987,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.4625015258789062,0.0,0.0,-0.030194999999999993,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.5435004234313965,0.0,0.0,-0.03284500000000003,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.6725013256072998,0.0,0.0,-0.03602499999999998,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.7454993724822998,0.0,0.0,-0.04011500000000001,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.8195013999938965,0.0,0.0,-0.042670000000000013,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.8925206661224365,0.0,0.0,-0.04523000000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
1.9894981384277344,0.0,0.0,-0.04780000000000001,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.060018301010132,0.0,0.0,-0.05115499999999997,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.1320173740386963,0.0,0.0,-0.053625,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.2050204277038574,0.0,0.0,-0.05613999999999999,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.284019708633423,0.0,0.0,-0.058685,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.358025074005127,0.0,0.0,-0.06141,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.430026054382324,0.0,0.0,-0.06399500000000001,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.525574207305908,0.0,0.0,-0.06653,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.597569227218628,0.0,0.0,-0.06984,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.6855835914611816,0.0,0.0,-0.07234499999999999,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.8155806064605713,0.0,0.0,-0.07582,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.887580394744873,0.0,0.0,-0.07996,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
2.9605722427368164,0.0,0.0,-0.08246,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.0585973262786865,0.0,0.0,-0.08501499999999998,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.1305742263793945,0.0,0.0,-0.088415,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.201573610305786,0.0,0.0,-0.090925,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.275570869445801,0.0,0.0,-0.09337000000000001,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.37358021736145,0.0,0.0,-0.09596500000000001,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.446570873260498,0.0,0.0,-0.09938499999999999,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.521580457687378,0.0,0.0,-0.10194999999999999,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.620574951171875,0.0,0.0,-0.10454,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.6935739517211914,0.0,0.0,-0.108,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.792569398880005,0.0,0.0,-0.11051499999999999,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.8815958499908447,0.0,0.0,-0.11411000000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
3.9625728130340576,0.0,0.0,-0.11738,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.036579132080078,0.0,0.0,-0.11993000000000001,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.106569051742554,0.0,0.0,-0.12247,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.177571058273315,0.0,0.0,-0.12492500000000001,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.27557897567749,0.0,0.0,-0.127405,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.347573518753052,0.0,0.0,-0.13081,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.418572902679443,0.0,0.0,-0.133305,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.492571592330933,0.0,0.0,-0.1358,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.561568975448608,0.0,0.0,-0.13839500000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.635570287704468,0.0,0.0,-0.1408,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.707576513290405,0.0,0.0,-0.14335,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.781572341918945,0.0,0.0,-0.14586500000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.852591037750244,0.0,0.0,-0.148455,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
4.926587820053101,0.0,0.0,-0.150935,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.073591947555542,0.0,0.0,-0.15351499999999998,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.154573202133179,0.0,0.0,-0.158875,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.22756814956665,0.0,0.0,-0.16145500000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.297569274902344,0.0,0.0,-0.16395500000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.372581958770752,0.0,0.0,-0.16645,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.443567991256714,0.0,0.0,-0.16904,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.51557469367981,0.0,0.0,-0.171505,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.589599609375,0.0,0.0,-0.17403,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.687569856643677,0.0,0.0,-0.1766,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.758574724197388,0.0,0.0,-0.18001499999999998,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.831582546234131,0.0,0.0,-0.182475,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.905572414398193,0.0,0.0,-0.18503999999999998,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
5.979572057723999,0.0,0.0,-0.187615,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.052576541900635,0.0,0.0,-0.190185,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.126574993133545,0.0,0.0,-0.19274000000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.250580549240112,0.0,0.0,-0.195315,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.334573268890381,0.0,0.0,-0.200005,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.406574249267578,0.0,0.0,-0.20259,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.4805748462677,0.0,0.0,-0.20511500000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.553583383560181,0.0,0.0,-0.207685,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.652573347091675,0.0,0.0,-0.21025,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.728577375411987,0.0,0.0,-0.21368,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.800570726394653,0.0,0.0,-0.21636000000000002,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.874573230743408,0.0,0.0,-0.218845,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
6.9735753536224365,0.0,0.0,-0.221435,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
7.044571876525879,0.0,0.0,-0.224875,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
7.114576578140259,0.0,0.0,-0.22738999999999998,66.35211181640625,0,10,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
7.213573217391968,0.0,0.0,-0.2298,66.35211181640625,0,9,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
7.28557014465332,0.0,0.0,-0.23325,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.370577573776245,0.0,0.0,-0.23575,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.463570594787598,0.0,0.0,-0.23914499999999997,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.566571950912476,0.0,0.0,-0.24217000000000002,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.638573169708252,0.0,0.0,-0.245565,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.737109661102295,0.0,0.0,-0.248065,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.809105396270752,0.0,0.0,-0.251525,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.906097173690796,0.0,0.0,-0.25402,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
7.9771199226379395,0.0,0.0,-0.257375,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.051097869873047,0.0,0.0,-0.259895,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.124106407165527,0.0,0.0,-0.26243500000000003,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.221096992492676,0.0,0.0,-0.26498,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.295108795166016,0.0,0.0,-0.26838999999999996,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.366104125976562,0.0,0.0,-0.270965,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.439112901687622,0.0,0.0,-0.273465,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.540094137191772,0.0,0.0,-0.27604,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.673399448394775,0.0,0.0,-0.28002,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.749407291412354,0.0,0.0,-0.28422000000000003,66.35211181640625,0,10,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.848402500152588,0.0,0.0,-0.28682,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
8.942398071289062,0.0,0.0,-0.290265,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
9.037508249282837,0.0,0.0,-0.29352999999999996,66.35211181640625,0,9,0.0,20.0,0.0,0.0,-20.0,-20.0,-20.0,0.0
9.200036764144897,0.0,0.0,-0.29639499999999996,95.0,0,8,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.297590255737305,0.0,0.0,-0.2998525,95.0,0,5,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.37856674194336,0.0,0.0,-0.3008,95.0,0,4,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.458564043045044,0.0,0.0,-0.30131,95.0,0,2,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.551563739776611,0.0,0.0,-0.30161,95.0,0,1,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.646565914154053,0.0,0.0,-0.30185,95.0,0,0,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.74458384513855,0.0,0.0,-0.30197,95.0,0,0,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.840568542480469,0.0,0.0,-0.30208999999999997,95.0,20,0,0.0,0.0,20.0,0.0,-20.0,-20.0,-20.0,0.0
9.920571327209473,0.0,0.0,-0.30221,95.0,20,0,-20.0,-20.0,0.0,20.0,0.0,0.0,0.0,-20.0
10.017565965652466,0.0,0.0,-0.302055,95.0,20,1,-20.0,-20.0,0.0,20.0,0.0,0.0,0.0,-20.0
