Current Date: Wed 07 Sep 2022 23:00:57
Object Position (x,y,z)(m): 0,0,-0.305
Target Position (x,y,z)(m): 0.15,0.15,-0.31
Time,x mm,y mm,z mm,grasp angle deg,force,Buffer Length,Move to Pre Grasp,Move to grasp,grasp,lift after grasp,move to pre release,move to release,release,lift after release
21.360501527786255,0.14166250000000002,0.09351249999999998,-0.30542250000000004,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
21.442503213882446,0.1420625,0.09442500000000001,-0.3056375,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
21.523489713668823,0.14232499999999998,0.09507499999999999,-0.3057825,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
21.623494386672974,0.1426375,0.09583749999999998,-0.305955,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
21.703493356704712,0.14297500000000002,0.0966875,-0.30613999999999997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
21.8025004863739,0.14322500000000002,0.09733749999999998,-0.3062725,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
21.898505926132202,0.14352499999999999,0.09813749999999999,-0.30644,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
21.99850821495056,0.1437875,0.09885000000000002,-0.30657999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.097492694854736,0.1440375,0.09955000000000001,-0.30672000000000005,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.209489583969116,0.144275,0.10023750000000001,-0.30685,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.29049324989319,0.1445,0.10092500000000001,-0.30698000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.372496366500854,0.14471249999999997,0.1015625,-0.3070925,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.454490900039673,0.14491250000000003,0.10223750000000001,-0.30721499999999996,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.535490036010742,0.145125,0.10288749999999999,-0.307325,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.615517139434814,0.1453125,0.10353750000000002,-0.307425,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.714504957199097,0.145525,0.10417500000000002,-0.3075375,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.79349160194397,0.1457,0.10482499999999999,-0.30763,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.890496253967285,0.1458625,0.10541250000000002,-0.307725,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
22.970489025115967,0.14603750000000001,0.10605,-0.30782,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.06749439239502,0.146175,0.106625,-0.307905,95.0,20,1,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.163493871688843,0.14635000000000004,0.10725,-0.30799,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.276493787765503,0.14648750000000002,0.10782499999999999,-0.30807,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.35649299621582,0.146625,0.10841250000000002,-0.30815,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.438491344451904,0.146775,0.10897500000000002,-0.30822000000000005,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.518492937088013,0.14689999999999998,0.10953750000000002,-0.30829,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.614489316940308,0.147025,0.11010000000000002,-0.30836,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.712495803833008,0.14713749999999998,0.11063749999999999,-0.30843,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.79249143600464,0.14725,0.11117500000000001,-0.30849,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.88949942588806,0.1473625,0.11171249999999998,-0.30855,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
23.98149061203003,0.14747500000000002,0.11223750000000002,-0.30861,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.06248688697815,0.14757499999999998,0.11276249999999999,-0.30866000000000005,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.159489393234253,0.147675,0.11327499999999997,-0.30872000000000005,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.270492792129517,0.1477625,0.11377499999999997,-0.30877,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.37849712371826,0.14785,0.11426249999999999,-0.30882,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.455498218536377,0.1479375,0.11475,-0.30887,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.535491228103638,0.148025,0.1152375,-0.30891,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.63148784637451,0.1481,0.11571249999999998,-0.30895,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.71149182319641,0.148175,0.11617500000000001,-0.309,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.793493509292603,0.14825,0.11664999999999998,-0.30904000000000004,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.871489763259888,0.14832499999999998,0.11710000000000002,-0.30907999999999997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
24.951497077941895,0.14838749999999998,0.11755000000000002,-0.30911,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.04549789428711,0.14845,0.118,-0.30915,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.125491857528687,0.1485125,0.1184375,-0.30918,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.22348952293396,0.14857499999999998,0.118875,-0.30921,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.31949019432068,0.148625,0.11930000000000002,-0.30925,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.430489540100098,0.148675,0.11972500000000003,-0.30928,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.528491497039795,0.14873750000000002,0.120125,-0.30931000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.62649154663086,0.14878750000000002,0.12053750000000002,-0.30933,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.723490238189697,0.14883749999999998,0.1209375,-0.30936,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.805490732192993,0.148875,0.12133749999999997,-0.30939,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.885502576828003,0.148925,0.12172500000000003,-0.30941,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
25.97948956489563,0.14897500000000002,0.122125,-0.30943,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.078502655029297,0.1490125,0.1225,-0.30945999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.17448925971985,0.14905000000000002,0.122875,-0.30948000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.25549077987671,0.14908749999999998,0.12325,-0.3095,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.352497816085815,0.149125,0.123625,-0.30951999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.4565007686615,0.14916250000000003,0.12397500000000003,-0.30954000000000004,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.55449414253235,0.1491875,0.12433749999999998,-0.30956,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.635490655899048,0.14922500000000002,0.1246875,-0.30957,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.730491876602173,0.1492625,0.12502499999999997,-0.30959,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.827499389648438,0.14928750000000002,0.125375,-0.30961,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
26.923489570617676,0.1493125,0.12571249999999998,-0.30962,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.01949119567871,0.14933749999999998,0.12605000000000002,-0.30963999999999997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.117492198944092,0.149375,0.126375,-0.30965,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.199491024017334,0.14938749999999998,0.12669999999999998,-0.30967,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.277488708496094,0.149425,0.12702499999999997,-0.30968,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.357489585876465,0.1494375,0.127325,-0.30969,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.451491117477417,0.14946249999999997,0.1276375,-0.30971,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.554500818252563,0.14948750000000002,0.12794999999999998,-0.30972000000000005,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.653496026992798,0.1495125,0.12825,-0.30973,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.748485326766968,0.14952499999999996,0.12855,-0.30974,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.82649874687195,0.14953750000000002,0.12883749999999997,-0.30975,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
27.924494981765747,0.1495625,0.129125,-0.30976,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.005489587783813,0.14957499999999999,0.129425,-0.30977,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.100496292114258,0.1496,0.12969999999999998,-0.30978,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.197494745254517,0.1496125,0.12997500000000003,-0.30979,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.276492595672607,0.149625,0.13025,-0.3098,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.37049102783203,0.14963749999999998,0.13052499999999997,-0.3098,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.467575788497925,0.14966250000000003,0.13078750000000003,-0.30981000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.56559705734253,0.149675,0.13105,-0.30982,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.676574230194092,0.149675,0.1313125,-0.30983,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.75957489013672,0.1497,0.131575,-0.30983,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.855573415756226,0.14971249999999997,0.131825,-0.30983999999999995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
28.93557071685791,0.14972500000000002,0.132075,-0.30985,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.01457166671753,0.14972500000000002,0.132325,-0.30985,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.109569787979126,0.14973750000000002,0.1325625,-0.30986,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.191578149795532,0.14975,0.1328,-0.30986,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.271583080291748,0.1497625,0.13302499999999998,-0.30987,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.351571083068848,0.14977499999999996,0.13327499999999998,-0.30987,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.448575258255005,0.14977499999999996,0.1334875,-0.30988,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.52557373046875,0.14978750000000002,0.133725,-0.30988,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.605594158172607,0.14980000000000002,0.1339375,-0.30989,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.70857262611389,0.1498125,0.13416250000000002,-0.30989,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.800575971603394,0.1498125,0.134375,-0.30989999999999995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.882579565048218,0.14982499999999999,0.13458749999999997,-0.30989999999999995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
29.96059513092041,0.14982499999999999,0.1348125,-0.30991,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.04057240486145,0.14983749999999998,0.13501249999999998,-0.30991,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.132572412490845,0.14983749999999998,0.135225,-0.30991,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.226571559906006,0.14985,0.13542500000000002,-0.30992000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.321569442749023,0.1498625,0.135625,-0.30992000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.4025719165802,0.1498625,0.135825,-0.30992000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.498582363128662,0.149875,0.13601249999999998,-0.30993,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.595577716827393,0.149875,0.1362,-0.30993,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.67558217048645,0.149875,0.1363875,-0.30993,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.774569988250732,0.149875,0.136575,-0.30993,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.866097450256348,0.14988749999999998,0.13676249999999998,-0.30994,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
30.94809865951538,0.14988749999999998,0.1369375,-0.30994,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.030094385147095,0.14989999999999998,0.137125,-0.30994,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.11009407043457,0.14989999999999998,0.1373,-0.30994,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.207095861434937,0.14989999999999998,0.137475,-0.30995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.304093837738037,0.14991250000000003,0.13764999999999997,-0.30995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.40311098098755,0.14991250000000003,0.13782499999999998,-0.30995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.481096982955933,0.14991250000000003,0.13797500000000001,-0.30995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.577099561691284,0.149925,0.13814999999999997,-0.30995,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.658096075057983,0.149925,0.1383125,-0.30995999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.73709464073181,0.149925,0.13847500000000001,-0.30995999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.833096742630005,0.149925,0.138625,-0.30995999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
31.942100763320923,0.149925,0.13877499999999998,-0.30995999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.04109477996826,0.149925,0.1389375,-0.30995999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.12109875679016,0.1499375,0.13908749999999998,-0.30995999999999996,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.20310425758362,0.1499375,0.13923750000000001,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.2846839427948,0.1499375,0.1393875,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.362677812576294,0.1499375,0.13952499999999998,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.460681676864624,0.14995,0.13967500000000002,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.557679653167725,0.14995,0.13982499999999998,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.638678312301636,0.14995,0.1399625,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.736684799194336,0.14995,0.14008749999999998,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.8166880607605,0.14995,0.14022500000000002,-0.30997,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
32.89667582511902,0.14996249999999997,0.1403625,-0.30998000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
33.011677742004395,0.14996249999999997,0.14048750000000002,-0.30998000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
33.0936918258667,0.14996249999999997,0.140625,-0.30998000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
33.1746826171875,0.14996249999999997,0.14075,-0.30998000000000003,95.0,20,0,-20.0,-20.0,-20.0,0.0,0.0,20.0,0.0,0.0
33.33568525314331,0.14996249999999997,0.140875,-0.30998000000000003,79.74715042114258,20,0,-20.0,-20.0,-20.0,0.0,0.0,9.351501,10.648499,0.0
33.47967576980591,0.14996249999999997,0.141,-0.30998000000000003,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
33.57568359375,0.14997500000000002,0.141125,-0.30998000000000003,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
33.655678510665894,0.14997500000000002,0.14125,-0.30998000000000003,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
33.73667812347412,0.14997500000000002,0.141375,-0.30998000000000003,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
33.81868553161621,0.14997500000000002,0.14148750000000002,-0.30998000000000003,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
33.89967918395996,0.14997500000000002,0.14160000000000003,-0.30998000000000003,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
33.97767996788025,0.14997500000000002,0.14172500000000002,-0.30998000000000003,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
34.05867838859558,0.14997500000000002,0.14182499999999998,-0.30999,66.35211181640625,20,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
34.16467785835266,0.14997500000000002,0.1419375,-0.30999,66.35211181640625,0,0,-20.0,-20.0,-20.0,0.0,0.0,0.0,20.0,0.0
34.263707876205444,0.14997500000000002,0.14205,-0.30999,66.35211181640625,0,0,0.0,0.0,0.0,-20.0,-20.0,-20.0,0.0,20.0
34.360679149627686,0.14997500000000002,0.1420625,-0.3097175,66.35211181640625,0,1,0.0,0.0,0.0,-20.0,-20.0,-20.0,0.0,20.0
34.45668125152588,0.14997500000000002,0.14208749999999998,-0.30853250000000004,66.35211181640625,0,2,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
34.55269193649292,0.14997500000000002,0.1421375,-0.3068675,66.35211181640625,0,3,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
34.6336784362793,0.14997500000000002,0.14216250000000002,-0.30605,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
34.72968029975891,0.14997500000000002,0.14217500000000002,-0.30577,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
34.82968497276306,0.14997500000000002,0.1422,-0.3046625,66.35211181640625,0,5,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
34.92768144607544,0.14997500000000002,0.1422625,-0.302545,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.02568221092224,0.14997500000000002,0.14235000000000003,-0.29956,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.1236834526062,0.14997500000000002,0.1424375,-0.29641,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.26970291137695,0.14997500000000002,0.14255,-0.29256,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.368693351745605,0.14997500000000002,0.1426875,-0.288365,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.46267628669739,0.14997500000000002,0.14277499999999999,-0.28536500000000004,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.561681270599365,0.14997500000000002,0.142875,-0.2826,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.6596782207489,0.14997500000000002,0.14296249999999996,-0.279765,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.75768041610718,0.14997500000000002,0.14305,-0.277015,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.8546781539917,0.14997500000000002,0.14316250000000003,-0.2743,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
35.95368695259094,0.14997500000000002,0.1432625,-0.27171500000000004,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.05167889595032,0.14998750000000002,0.14335000000000003,-0.26908,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.15067648887634,0.14998750000000002,0.14345,-0.2666025,66.35211181640625,0,6,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.251686573028564,0.14998750000000002,0.1435375,-0.2641,66.35211181640625,0,5,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.40167999267578,0.14998750000000002,0.14367500000000002,-0.26110500000000003,66.35211181640625,0,5,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.49867820739746,0.14998750000000002,0.1438,-0.2579625,66.35211181640625,0,5,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.59768319129944,0.14998750000000002,0.1438875,-0.25595249999999997,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.69668126106262,0.14998750000000002,0.14398750000000002,-0.2538825,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.79267954826355,0.14998750000000002,0.14407499999999998,-0.251845,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.8896849155426,0.14998750000000002,0.144175,-0.24988249999999998,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
36.98869228363037,0.14998750000000002,0.144275,-0.2479625,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
37.08768057823181,0.14998750000000002,0.144375,-0.24609,66.35211181640625,0,4,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
37.18569803237915,0.14998750000000002,0.14446249999999997,-0.244275,66.35211181640625,0,3,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
37.2656831741333,0.14998750000000002,0.1445625,-0.2424775,66.35211181640625,0,3,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
37.36467957496643,0.14998750000000002,0.14464999999999997,-0.241035,66.35211181640625,0,3,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
37.48168468475342,0.14998750000000002,0.14475,-0.2393475,66.35211181640625,0,2,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
37.58568334579468,0.14998750000000002,0.144875,-0.23729250000000002,66.35211181640625,0,2,0.0,0.0,0.0,-20.0,-20.0,0.0,-20.0,20.0
37.66470503807068,0.14998750000000002,0.14495,-0.2361875,66.35211181640625,0,2,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
37.761680364608765,0.14998750000000002,0.14496249999999997,-0.2359275,66.35211181640625,0,2,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
37.85868000984192,0.14998750000000002,0.1450125,-0.23507499999999998,66.35211181640625,0,3,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
37.95567870140076,0.1490625,0.14471249999999997,-0.23351,66.35211181640625,0,3,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
38.05468559265137,0.14746249999999997,0.1441875,-0.2310025,66.35211181640625,0,4,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
38.13668632507324,0.14533749999999998,0.14348750000000002,-0.2276725,66.35211181640625,0,5,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
38.235682249069214,0.1435125,0.142875,-0.22481,66.35211181640625,0,5,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
38.330681800842285,0.1413,0.142125,-0.22135500000000002,66.35211181640625,0,6,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
38.42967891693115,0.1391875,0.14139999999999997,-0.21804500000000002,66.35211181640625,0,7,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
38.52467679977417,0.136975,0.1406375,-0.21456999999999998,66.35211181640625,0,7,20.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,0.0
